Article PubMed ID [3],Article Title,Custom predicate,UMLS CUI,UMLS object label,Confidence
27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,HAS_MESH,C0086418,Homo sapiens,1
27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,HAS_MESH,C0024121,Lung Neoplasms,1
27196129,Non-pungent long chain capsaicin-analogs arvanil and olvanil display better anti-invasive activity than capsaicin in human small cell lung cancers.,HAS_MESH,C0242379,Malignant neoplasm of lung,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C3494179,Cancer Microenvironment,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C2936626,Tumor Microenvironment,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0030055,Oxygen Consumption,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0058347,Dioxygen,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0030054,Oxygen,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0523807,Oxygen saturation measurement,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0034108,"Oximetry, Pulse",1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0030012,Oxidation-Reduction,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C4277577,A549 Cells,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0001122,Acidosis,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0220981,Metabolic acidosis,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0003062,Animals,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C2713498,Metazoa,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0010538,Cyclic N-Oxides,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0013845,Electron Spin Resonance Spectroscopy,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0205750,ENDOR,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0522537,Xenograft type of graft,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0086418,Homo sapiens,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0020674,"Hypothermia, Induced",1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C2350384,"Moderate Hypothermia, Induced",1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C2350385,"Mild Hypothermia, Induced",1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0022248,Isoquinolines,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0024121,Lung Neoplasms,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0242379,Malignant neoplasm of lung,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0025914,House mice,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0025929,Laboratory mice,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0026809,Mus,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0162416,"Mouse, Swiss",1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0751318,Mus domesticus,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0025932,"Mice, Nude",1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0026381,Molecular Probes,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0026429,"Monitoring, Physiologic",1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0030695,Patient Monitoring,1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0026833,"Muscle Relaxants, Central",1
27193607,"Concurrent Longitudinal EPR Monitoring of Tissue Oxygenation, Acidosis, and Reducing Capacity in Mouse Xenograft Tumor Models.",HAS_MESH,C0027648,Neoplasm Transplantation,1
27979469,Review of primary extra-adrenal myelolipoma of the thorax.,HAS_MESH,C0752151,"Thoracic Surgery, Video-Assisted",1
27979469,Review of primary extra-adrenal myelolipoma of the thorax.,HAS_MESH,C1514474,Prognostic Factor,1
27979469,Review of primary extra-adrenal myelolipoma of the thorax.,HAS_MESH,C0033325,Forecast of outcome,1
27979469,Review of primary extra-adrenal myelolipoma of the thorax.,HAS_MESH,C0206635,Myelolipoma,1
27979469,Review of primary extra-adrenal myelolipoma of the thorax.,HAS_MESH,C0153504,Malignant tumor of mediastinum,1
27979469,Review of primary extra-adrenal myelolipoma of the thorax.,HAS_MESH,C0025063,Mediastinal Neoplasms,1
27979469,Review of primary extra-adrenal myelolipoma of the thorax.,HAS_MESH,C0242379,Malignant neoplasm of lung,1
27979469,Review of primary extra-adrenal myelolipoma of the thorax.,HAS_MESH,C0024121,Lung Neoplasms,1
27979469,Review of primary extra-adrenal myelolipoma of the thorax.,HAS_MESH,C0086418,Homo sapiens,1
27979469,Review of primary extra-adrenal myelolipoma of the thorax.,HAS_MESH,C0011906,Differential Diagnosis,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0041703,United States,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C3850123,Clinical Effectiveness,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0600378,Rehabilitation Outcome,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0087113,Treatment Effectiveness,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0085415,Treatment outcome,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0036577,Selection Bias,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0036149,Sampling Error,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0005349,Sampling Bias,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0035363,Retrospective Studies,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0436226,Proton Therapy,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C2718044,Propensity Score,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0086805,Photons,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0028873,Odds Ratio,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C1515169,TNM Staging System,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0027646,Diagnostic Neoplasm Staging,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0041434,Two-Parameter Models,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0026348,"Models, Statistical",1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0026346,"Models, Polynomial",1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0026338,"Models, Binomial",1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0205847,Middle Aged,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0026062,Middle Age,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0086582,Males,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0242379,Malignant neoplasm of lung,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0024121,Lung Neoplasms,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0079616,Income Generation Programs,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0036245,Financial savings,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0021163,Income Distribution,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0001675,Adult,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0001792,Elderly (population group),1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0001795,"Aged, 80 and over",1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0007667,Centenarians,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0028296,Nonagenarians,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0028829,Octogenarians,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0002780,Analysis of Variance,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0007131,Non-Small Cell Lung Carcinoma,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0009667,Confidence Intervals,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0079199,"Databases, Factual",1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0086287,Females,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0086418,Homo sapiens,1
27979443,National Cancer Database Analysis of Proton Versus Photon Radiation Therapy in Non-Small Cell Lung Cancer.,HAS_MESH,C0021162,Income,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0238598,Young Adult,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C1449699,Tumor Burden,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C1300071,Tumor Weight,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0475276,Tumor Volume,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C2350050,"Tomography, X-Ray Computerized Axial",1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0600352,Electron Beam Computed Tomography,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0040405,X-Ray Computed Tomography,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0008794,Cine-CT,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0034620,Radiotherapy Dosage,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C1510432,Radiation Sickness,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0034535,Radiation Syndrome,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0034530,Radiation injury,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0205847,Middle Aged,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0026062,Middle Age,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0086582,Males,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0242379,Malignant neoplasm of lung,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0024121,Lung Neoplasms,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0024109,Lung,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0086418,Homo sapiens,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0086287,Females,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0028829,Octogenarians,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0028296,Nonagenarians,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0001578,Adolescence,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0001588,"Adolescents, Female",1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0001589,"Adolescents, Male",1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0087178,Youth,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0205653,Adolescent (age group),1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C1521910,Teens,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0001675,Adult,1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0001792,Elderly (population group),1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0001795,"Aged, 80 and over",1
27979369,Regional variability in radiation-induced lung damage can be predicted by baseline CT numbers.,HAS_MESH,C0007667,Centenarians,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0077678,ubiquitin-protein ligase,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0038953,Survival Analysis,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0038592,Substrate Specificity,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0085983,"Cell Line, Tumor",1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C1257952,Cullin Proteins,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0086418,Homo sapiens,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0021044,Immunohistochemistry,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0021045,Immunohistocytochemistry,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0079607,Immunogold Techniques,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0079608,Immunogold-Silver Techniques,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0079609,Immunolabeling Techniques,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0242349,Immunocytochemistry,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0024121,Lung Neoplasms,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0242379,Malignant neoplasm of lung,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0033325,Forecast of outcome,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C1514474,Prognostic Factor,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0037369,Smoking,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0240766,smoking pipe (history),1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0337666,Cigar smoker,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0453996,Tobacco smoking behavior,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C0700219,Cigarette smoking behavior,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C4046007,Waterpipe Smoking,1
27974468,Dysregulation of CUL4A and CUL4B Ubiquitin Ligases in Lung Cancer.,HAS_MESH,C4046008,Hookah Smoking,1
27964943,Hormone therapy and lung cancer mortality in women: Systematic review and meta-analysis.,HAS_MESH,C1514474,Prognostic Factor,1
27964943,Hormone therapy and lung cancer mortality in women: Systematic review and meta-analysis.,HAS_MESH,C0033325,Forecast of outcome,1
27964943,Hormone therapy and lung cancer mortality in women: Systematic review and meta-analysis.,HAS_MESH,C3179264,Progestin Effect,1
