UMLS CUI,UMLS subject label,Custom predicate,Article PubMed ID,Article Title,Confidence
C0684249,Carcinoma of lung,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.86
C0599946,Attenuation,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C1293116,Introduction procedure,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C1515095,Surveillance Program,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.84
C1301821,Social security number,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.90
C0681906,Patient Self-Report,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.88
C2728259,Program,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0205280,Identical,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0239059,Cigarette smoke (substance),MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0205101,Extrinsic,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.84
C0206031,Logistic Regression,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.86
C0004083,Mental association,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C1707391,Choose (action),MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0220825,Evaluation,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0806020,End Date,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C1563705,"Nephrogenic Diabetes Insipidus, Type I",MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.78
C0007457,Caucasoid Race,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0023679,Life Table Analysis,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.92
C0028811,Occupations,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.57
C0442809,Inconsistent,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.77
C0037116,Silicosis,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0681753,1940s,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.84
C1711239,Since,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.86
C0205351,Proportional,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0241048,SILICA EXPOSURE,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.95
C0185125,Application procedure,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0884358,Performed,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.86
C0332269,Negligible,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C1517001,Expected,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.90
C2587213,Control function,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.84
C1874451,Basis,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0425092,Self-employed,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.86
C0037098,Silicon Dioxide,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0021267,Industry,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0079618,Industrial Hygiene,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.84
C1299582,Unable,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0392747,Changing,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.92
C1290905,Discrepancy,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0026565,Mortality Vital Statistics,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.90
C1704788,Definition,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.97
C0000925,Incised wound,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.87
C1306056,Worker,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.85
C1272753,Institution (social concept),MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.62
C0728853,Accident due to exposure to weather conditions,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C3173575,Interpretation:Impression/interpretation of study:Point in time:^Patient:Nominal,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C3827682,Useful,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.86
C0337672,Non-smoker,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0205313,Original,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0439508,per year,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0549177,Large,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0086027,"Analysis, Cohort",MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.59
C3714584,"Transformation, function",MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.85
C0439617,Revision,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0439799,Channel,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.66
C0332177,Monthly (qualifier value),MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.66
C1881674,Medical Device Emits Smoke,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0205229,Expanding,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0560014,cubic foot,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.73
C0030351,Paper,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0205173,Duplicate,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C0439616,Revisions,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,1.00
C0439673,Unknown,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.90
C0683312,Categories,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.80
C2361119,Recall:-:Point in time:^Patient:-,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.89
C2986588,Cumulative Exposure,MENTIONED_IN,27821675,Lung-cancer mortality among Vermont granite workers: factors influencing exposure-response evaluation.,0.86
C1511726,Data,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C1096775,Clinical Trial [Publication Type],MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.90
C0205171,Singular,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.85
C0220888,increasing incidence,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0205540,Approved,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0206754,Neuroendocrine Tumors,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.90
C0011065,Cessation of life,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0007589,Cell Differentiation process,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.82
C0441833,Groups,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.85
C1266032,Atypical carcinoid tumor,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.90
C0332183,Frequent,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0035647,Risk,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C0205182,Atypical,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.62
C0205250,High,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.86
C1517331,Further,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0205251,low,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0449445,Approach,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C1261322,Evaluation procedure,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0205616,Moderately differentiated (qualifier value),MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.84
C0087009,Hospital specialist,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.86
C0679991,large group,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0332185,Recent,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C0541315,everolimus,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0741302,atypia morphology,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.62
C1423506,SPINK5 gene,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.79
C0805586,Challenge,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.97
C0521982,Response to treatment,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0334299,Carcinoid tumor no ICD-O subtype,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.62
C1880198,Cure (remedy),MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.85
C0393009,Levels of Evidence,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.86
C0205370,Unspecified,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.93
C0008976,Clinical Trials,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.75
C0001554,Administration occupational activities,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C1518275,Neuroendocrine Cells,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0205300,Non-functional,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.79
C0205210,Clinical,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.86
C0004448,Awareness,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0017189,Gastrointestinal tract structure,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0205393,Most,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.85
C0442809,Inconsistent,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.92
C0087111,Therapeutic procedure,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C3665472,Chemotherapy,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0441771,Stage level 3,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.90
C1522138,shared attribute,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.85
C0030705,Patients,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0006826,Malignant Neoplasms,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0442805,Increase,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C0522498,Rare,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.85
C0011900,Diagnosis,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.79
C1279901,Firstly,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.84
C1518601,Options,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.85
C0376298,Consensus,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C1519810,unresectable,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C0681471,recommendations or guidelines,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.98
C0439659,Beginning,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0205103,Intermediate,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.82
C1515119,systemic therapy,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.98
C0027651,Neoplasms,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.79
C0332268,Lacking,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0205438,Fourth,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.75
C1274040,Result,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0175860,Natural History,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.90
C0521116,Current (present time),MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C1524062,Additional,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0039796,The science and art of healing,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.84
C0024109,Lung,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0032042,Placebos,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0543467,Operative Surgical Procedures,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C3827828,Timely,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.79
C1457887,Symptoms,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0392756,Reduced,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C0450442,Agent,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C0012634,Disease,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C0332307,Type - attribute,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.82
C3853572,"Ephrin Type-B Receptor 1, human",MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C0962969,RAD 001,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.90
C0332287,In addition to,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.85
C0280089,Carcinoid tumor of lung,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.82
C0205145,Site,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.85
C0205615,Well Differentiated,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C2603343,Study,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C1279919,Early,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C1705938,Base - General Qualifier,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.66
C0242656,Disease Progression,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C0242479,Interdisciplinary Studies,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.89
C0019409,Heterogeneity,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.85
C0008902,Classification,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,1.00
C2587213,Control function,MENTIONED_IN,27373769,Advances in the Diagnosis and Management of Well-Differentiated and Intermediate-Differentiated Neuroendocrine Tumors of the Lung.,0.90
C2698651,Optimum,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.83
C0443228,Largest,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C0332181,Annual,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.88
C0597198,Performance,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C0450346,2-May,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.86
C0337797,Belgians,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.77
C0221910,Squamous Epithelial Cells,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C1521828,Rate,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.90
C0262584,"Carcinoma, Small Cell",MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.82
C0242379,Malignant neoplasm of lung,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C0281477,Screening for malignant neoplasm of lung,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.88
C0041703,United States,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.88
C0520511,Distributing,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.73
C0445550,Low dose,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.86
C0205449,Three,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.62
C1272706,Interval,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C1707455,Comparison,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.97
C0015176,Europe,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.69
C0457385,seconds,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.77
C1280500,Effect,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C1514756,Receive,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.79
C1522577,follow-up,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C3843647,> 2 years,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C0205437,Third,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C0035878,Structure of cochlear window,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.77
C1305399,Screening - procedure intent,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.89
C0750502,Significant,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.73
C0205172,More,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.90
C0439673,Unknown,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C0699749,disease stage,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.90
C0205088,End-stage,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.89
C1514821,Registration,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.77
C1442488,Baseline,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,1.00
C0439084,>5,MENTIONED_IN,27364640,Final screening round of the NELSON lung cancer screening trial: the effect of a 2.5-year screening interval.,0.86
